主な出身者に西周や森鴎外がいる、「山陰の小京都」として有名な島根県鹿足郡の町はどこでしょう？,津和野町,6666
スリランカ第5代大統領の母親で、夫が暗殺されたあとの1960年に首相に就任し、世界初の女性首相となったスリランカの政治家は誰でしょう？,シリマヴォ・バンダラナイケ,4444444444444
NTTの3桁電話番号サービスで、「電話の故障」に関する相談をする場合にかける番号は何番でしょう？,113,000
NTTの3桁電話番号サービスで、「海上の事件・事故の急報」をする場合にかける番号は何番でしょう？,118,000
NTTの3桁電話番号サービスで、「児童相談所全国共通ダイヤル」にかける場合の番号は何番でしょう？,189,000
ドイツがユーロを導入する直前に使用していた通貨単位は何でしょう？,マルク,444
スペインがユーロを導入する直前に使用していた通貨単位は何でしょう？,ペセタ,444
ギリシャがユーロを導入する直前に使用していた通貨単位は何でしょう？,ドラクマ,4444
イタリアがユーロを導入する直前に使用していた通貨単位は何でしょう？,リラ,44
オランダがユーロ導入前まで使用していた通貨単位は何でしょう？,ギルダー,4444
ポルトガルがユーロを導入する直前に使用していた通貨単位は何でしょう？,エスクード,44444
北大西洋条約機構やヨーロッパ連合の本部がある都市はどこでしょう？,ブリュッセル,444444
アフリカ連合の本部が置かれている都市で、その名はアムハラ語で「新しい花」という意味がある、エチオピアの首都はどこでしょう？,アディスアベバ,4444444
その湖底の年縞堆積物が炭素14による年代測定の世界標準に採用されている、福井県の三方五湖で最も大きい湖は何でしょう？,水月湖,666
オーストラリアの国章にカンガルーとともに描かれている、翼が退化して飛ぶことができない鳥は何でしょう？,エミュー,4444
アメリカの二大政党の1つ「共和党」のシンボルマークとなっている動物は何でしょう？,ゾウ,44
アメリカの二大政党の1つ「民主党」のシンボルマークとなっている動物は何でしょう？,ロバ,44
日本で「やまがたし」と読む市がある2つの都道府県とは、「山形市」が所在する山形県と、「山県市」が所在するどこでしょう？,岐阜県,666
1970年のノーベル平和賞受賞者である、「緑の革命」といわれる農業の技術革新と穀物の大幅増産の中心人物となったアメリカの農学者は誰でしょう？,ノーマン・ボーローグ,4444444444
標高1，936mで九州地方の最高峰である、鹿児島県の屋久島にある山は何でしょう？,宮之浦岳,6666
標高526mで沖縄県の最高峰である、石垣島にある山は何でしょう？,於茂登岳,6666
愛称を「マジック・アイランド」という、ハワイ諸島にある島ではハワイ島に次いで面積の広い島はどこでしょう？,マウイ島,4446
沖縄県にある島のうち、面積が沖縄本島に次いで2番目に広い島といえばどこでしょう？,西表島,666
アイスランドの首都はレイキャビクですが、アイルランドの首都はどこでしょう？,ダブリン,4444
正式には「カサ・ロサダ」というアルゼンチン大統領官邸をその建物の色から通称何というでしょう？,ピンクハウス,444444
英文表記の頭文字をとって「CITES」ともいう、希少な野生動植物の国際的な取引を規制する条約を、これが採択された都市の名前から何条約というでしょう？,ワシントン条約,4444466
JR山手線で、起点となるのは品川駅ですが、終点となるのは何駅でしょう？,田端駅,666
第2代日本社会党委員長を務めた政治家で、日本経済新聞朝刊の最終面に掲載されているコラム「私の履歴書」の記念すべき第1回目として紹介されたのは誰でしょう？,鈴木茂三郎,66666
1991年に兵庫県芦屋市の第15代市長に当選し、日本初の女性市長となった政治家は誰でしょう？,北村春江,6666
1954年に一般消費税が世界で初めて導入された国はどこでしょう？,フランス,4444
1954年9月21日に発生し、日本に甚大な被害をもたらした台風を、津軽海峡で1，100名以上の犠牲者を出す沈没事故を起こした船の名をとって通称何台風というでしょう？,洞爺丸台風,66666
1958年9月21日に発生し、1，200名以上の死者・行方不明者を出した台風を、特に大規模な水害があった静岡県の川の名をとって通称何台風というでしょう？,狩野川台風,66666
日本の都道府県で、「男鹿半島」があるのは秋田県ですが、「牡鹿半島」があるのはどこでしょう？,宮城県,666
日本の都道府県で、「黒石市」があるのは青森県ですが、「白石市」があるのはどこでしょう？,宮城県,666
多数の鳥居が並ぶ「千本鳥居」が世界的にも知られている、全国の稲荷神社の総本宮である京都市南部の神社は何でしょう？,伏見稲荷大社,666666
日本の都道府県で、「横浜市」があるのは神奈川県ですが、「横浜町」があるのはどこでしょう？,青森県,666
マクロ経済とミクロ経済の2分法を考案し、第1回ノーベル経済学賞をヤン・ティンバーゲンとともに受賞したノルウェーの経済学者は誰でしょう？,ラグナル・フリッシュ,4444444444
1973年にノーベル生理学・医学賞を受賞した動物行動学者のニコと、その兄で1969年に第1回のノーベル経済学賞を受賞した経済学者のヤンという2人のオランダ人兄弟の姓は何でしょう？,ティンバーゲン,4444444
東京都にある神社「明治神宮」が創建された時の元号は何でしょう？,大正,66
日本銀行総裁として歴代最長の在任期間を誇る、戦後の経済界への影響力やその風貌から「法王」と称されていた財政家は誰でしょう？,一萬田尚登,66666
下部温泉、ほったらかし温泉、石和温泉といえばいずれもどの都道府県の温泉地でしょう？,山梨県,666
メキシコと国境を接しているアメリカの4つの州とは、カリフォルニア州、テキサス州、ニューメキシコ州とあと1つは何州でしょう？,アリゾナ州,44446
2006年に国家元首として初の北極点到達を達成した、父に前・大公のレーニエ3世、母に女優のグレース・ケリーを持つ現在のモナコ大公は誰でしょう？,アルベール2世,4444406
かつては「弘西山地」とも呼ばれ、1993年に屋久島とともに日本で初めてユネスコの世界自然遺産に登録された、ブナの原生林で有名な東北地方の山地は何山地でしょう？,白神山地,6666
ネパール語で「世界の頂上」という意味がある、世界一高い山であるエベレスト山のネパールでの呼び名は何でしょう？,サガルマータ,444444
ユネスコの世界遺産に登録されている建築物の中では完成したのが1973年と最も新しい、建築家のヨーン・ウツソンによって設計された、オーストラリアのシドニーにある建築物は何でしょう？,シドニー・オペラハウス,44444444444
憲法の定めにより、アメリカの副大統領が兼任することになっている役職は何でしょう？,上院議長,6666
1962年に初飛行が行われた、第二次世界大戦後に初めて日本のメーカーが開発した旅客機は何でしょう？,YS-11,22500
航空機の地上誘導員が誘導の際に両手に持つ、しゃもじのような形状で赤や黄色の目立つ色をした道具を何というでしょう？,パドル,444
王仁が詠んだとされる難波津の歌が区名の由来である、「クレオ大阪」や「ユニバーサル・スタジオ・ジャパン」などの施設がある大阪市の区は何区でしょう？,此花区,666
岩手県宮古市にある本州最東端の岬は何でしょう？,魹ヶ崎,646
山口県下関市にある本州最西端の岬は何でしょう？,毘沙ノ鼻,6646
大統領の任期で、アメリカ大統領は4年ですが、ロシア大統領は何年でしょう？,6年,06
大統領の任期で、アメリカ大統領は4年ですが、イタリア大統領は何年でしょう？,7年,06
元々は教皇グレゴリウス13世の居住地として設計された、現在はイタリアの大統領官邸として使用している宮殿は何でしょう？,クイリナーレ宮殿,44444466
ピカピカ、ヤミヤミ、メラメラ、ゴムゴムなどの種類がある、尾田栄一郎の漫画『ONE PIECE』に登場する、食べれば特殊な能力を得ることができるが泳げなくなってしまう果実を「何の実」というでしょう？,悪魔の実,6636
故事成語の「逆鱗」「矛盾」はいずれも中国の何という書物を出典とする言葉でしょう？,韓非子,666
詩人の伊東静雄と作家の司馬遼太郎の命日に共通する呼び名は何でしょう？,菜の花忌,6366
13歳の頃から52歳の頃までの40年間を綴った、平安時代に菅原孝標女が著した日記文学は何でしょう？,更級日記,6666
別名を「在五中将日記」という、在原業平が主人公のモデルとされる平安時代の歌物語は何でしょう？,伊勢物語,6666
どのような行為が犯罪となり、それにどのような刑罰が科せられるかは、あらかじめ法律で定めておかなければならないという近代刑法の原則を「何主義」というでしょう？,罪刑法定主義,666666
「智に働けば角が立つ、情に棹させば流される」という一文が有名な、夏目漱石の小説は何でしょう？,草枕,66
旧ソビエト連邦にあった大規模国営農場のことを、「ソビエト農場」を意味するロシア語を略した言葉で何というでしょう？,ソフホーズ,44444
旧ソビエト連邦の農場で、国営だった「ソフホーズ」に対して、半官半民で経営された集団農場のことを何といったでしょう？,コルホーズ,44444
かつての日本の華族で最も位が高かった爵位は何でしょう？,公爵,66
かつての日本の華族の爵位で、最も位が高いのは公爵ですが、最も位が低いのは何でしょう？,男爵,66
イギリス国内において、貴族の「男爵」のことを英語で何というでしょう？,バロン,444
イギリス国内において、貴族の「伯爵」のことを英語で何というでしょう？,アール,444
ギリシャ語で「あとに生まれた者」という意味がある、先人のスタイルを模倣して作品を作るだけのオリジナル性に欠けた制作者を意味する言葉は何でしょう？,エピゴーネン,444444
アメリカの動物学者エドワード・モースが列車の窓から偶然発見した、東京都の大田区と品川区にまたがる縄文時代の貝塚は何でしょう？,大森貝塚,6666
「狭き門」「目からウロコ」「豚に真珠」は、いずれもどの文書から生まれた言葉でしょう？,新約聖書,6666
その代表的な人物にゴルギアスやプロタゴラスなどがいる、古代ギリシャで弁論の技術を教えた人々のことを「知恵のある者」という意味から何というでしょう？,ソフィスト,44444
1945年8月30日、アメリカのマッカーサー元帥が厚木飛行場に降り立った際に乗っていた輸送機の名前は何号でしょう？,バターン号,44446
1945年8月30日にアメリカのマッカーサー元帥が降り立った場所として知られる、神奈川県の飛行場は何飛行場でしょう？,厚木飛行場,66666
茶道の流派で、上流と呼ばれる「三千家」に対して下流と呼ばれるのは何家でしょう？,藪内家,666
日本の小説家・太宰治の本名は何でしょう？,津島修治,6666
日本の小説家・三島由紀夫の本名は何でしょう？,平岡公威,6666
近代に「加賀の三太郎」と称された3人とは、西田幾多郎、藤岡作太郎とあと1人は誰でしょう？,鈴木大拙,6666
父は渋谷駅前の初代忠犬ハチ公像を制作した照である、現存する2代目忠犬ハチ公像を制作した日本の彫刻家は誰でしょう？,安藤士,666
故事成語の「完璧」の由来になったことや、廉頗との「刎頸の交わり」の逸話で有名な中国・趙の政治家は誰でしょう？,藺相如,666
「こんな夢を見た。」という書き出しで始まる、夏目漱石の小説は何でしょう？,夢十夜,666
「三日天下」といえば明智光秀に由来する言葉ですが、「百日天下」という言葉の由来となった人物といえば誰でしょう？,ナポレオン,44444
座禅の時に使われる「警策」は何という言葉の略でしょう？,警覚策励,6666
ロシア語のアルファベットは全部でいくつの文字から成っているでしょう？,33,00
別名を「本卦還り」という、数え年61歳のお祝いを何というでしょう？,還暦,66
中国の少数民族ナシ族に伝わる文字で、「世界最後の象形文字」といわれるのは何でしょう？,トンパ文字,44466
英語で、「小麦粉」を表すフラワーにあって「花」を表すフラワーにないアルファベットは何でしょう？,u,1
ドイツの生物学者エミール・デュ・ボア＝レーモンによって命名された、物理学の分野における未来の決定性を論じる時に仮想された超越的存在の概念を、これを提唱したフランスの数学者の名をとって「何の悪魔」というでしょう？,ラプラスの悪魔,4444366
1394年から1427年まで使われ、一世一元の制が始まる以前では最も長く、全体でも昭和・明治に次いで3番目に長く使われた日本の元号は何でしょう？,応永,66
日本の小説家で、『人間失格』を書いたのは太宰治ですが、『人間合格』を書いたのは誰でしょう？,井上ひさし,66333
昭和、明治、応永に次いで日本で4番目に期間が長い元号は何でしょう？,平成,66
日本の天皇で西暦1000年の時に在位していたのは誰でしょう？,一条天皇,6666
前漢の儒学者・轅固生が公孫弘に説いた言葉に由来する、世間や権力者に気に入られようと真理を曲げることを意味する四字熟語は何でしょう？,曲学阿世,6666
アメリカの女性芸術家フローレンス・プリッツが制作した幸運の神の像で、日本では特に大阪の通天閣にあるものが有名なのは何でしょう？,ビリケン,4444
慣用句の「百も承知」に続く言葉といえば何でしょう？,二百も合点,66366
夏目漱石の作品の中で、タイトルと書き出しが同じものは『吾輩は猫である』と何でしょう？,硝子戸の中,66636
1600年に関ヶ原の戦いが行われたのは現在の何県でしょう？,岐阜県,666
作曲家ベートーベンの出身地であり、1990年まで旧西ドイツの首都だったことでも知られるドイツの都市はどこでしょう？,ボン,44
1世紀から3世紀頃にかけて栄えていたインドの王朝で、カニシカ王の時に最盛期を迎えたのは何でしょう？,クシャーナ朝,444446
紀元前317年頃から紀元前180年頃まで栄えていたインドの王朝で、アショーカ王の時に最盛期を迎えたのは何でしょう？,マウリヤ朝,44446
地図の種類を英語で言う時、「陸図」はマップですが、「海図」は何でしょう？,チャート,4444
大仏の額にある、渦巻いた突起物のような毛を何というでしょう？,白毫,66
代表作に横倒しの男性用小便器にサインをしただけの『泉』や、複製絵画の「モナ・リザ」にひげを描き加えただけの『L.H.O.O.Q.』などの作品がある、20世紀美術に多大な影響を与えたフランス生まれの芸術家は誰でしょう？,マルセル・デュシャン,4444444444
黒澤明の遺作『まあだだよ』では主人公として描かれた、『阿房列車』『贋作 吾輩は猫である』などの作品で知られる、夏目漱石門下の小説家は誰でしょう？,内田百閒,6666
鹿児島県立図書館の館長を務めていた経歴があり、代表作に『マヤの一生』『大造じいさんとガン』がある児童文学作家は誰でしょう？,椋鳩十,666
明治から昭和にかけて存在していた「三府」に数えられる3つとは、大阪府、京都府と、あと1つはどこでしょう？,東京府,666
加熱用の電化製品で目にする「IH」とは、何という英語の略でしょう？,インダクション・ヒーティング,44444444444444
一般に「クレオパトラ」として知られている、プトレマイオス朝最後のファラオはクレオパトラ何世でしょう？,7世,06
古代の英雄・アレクサンドロス大王として一般に知られているのはアレクサンドロス何世でしょう？,3世,06
日本ペンクラブの初代会長を務め、代表作に『若菜集』『破戒』『夜明け前』などがある小説家は誰でしょう？,島崎藤村,6666
小倉百人一首に収められた和歌「めぐり逢ひて見しやそれとも分かぬ間に 雲隠れにし夜半の月かな」を詠んだ、『源氏物語』を執筆したことで知られる平安時代の女性作家は誰でしょう？,紫式部,666
小倉百人一首に収められた和歌「夜をこめて鳥のそら音ははかるとも よに逢坂の関はゆるさじ」を詠んだ、随筆『枕草子』を執筆したことで知られる平安時代の女性作家は誰でしょう？,清少納言,6666
小倉百人一首で、上の句の1文字目だけで歌を限定できる「一字決まり」の歌は全部で何首あるでしょう？,7首,06
相手を簡単に打ち負かしてしまうことを、「鎧」という漢字を使った四字熟語で何というでしょう？,鎧袖一触,6666
素粒子の「クォーク」の名前の由来となった一節がある、アイルランド出身の小説家ジェイムズ・ジョイスの代表作である作品は何でしょう？,フィネガンズ・ウェイク,44444444444
歌川広重の浮世絵連作『東海道五十三次』は何枚からなる作品でしょう？,55枚,006
葛飾北斎の浮世絵『富嶽三十六景』の中で、その色合いから「赤富士」と呼ばれている作品は何でしょう？,凱風快晴,6666
葛飾北斎の浮世絵『富嶽三十六景』の中で、その色合いから「黒富士」と呼ばれている作品は何でしょう？,山下白雨,6666
葛飾北斎の浮世絵『富嶽三十六景』の中で、世界的に「Great Wave」の名で親しまれている、巨大な波と翻弄される舟の背景に富士山が描かれた作品は何でしょう？,神奈川沖浪裏,666666
日本の都道府県名を漢字で書いた時、画数が最も少ないのはどこでしょう？,山口県,666
710年に藤原京から平城京へ遷都した時の女性天皇は誰でしょう？,元明天皇,6666
「天保二年九月のある午前である」という書き出しで始まる、滝沢馬琴を主人公とした芥川龍之介の小説は何でしょう？,戯作三昧,6666
「海老で鯛を釣る」と同じ意味のことわざで、「何で鯉を釣る」というでしょう？,麦飯,66
1950年に始まった朝鮮戦争を、その戦線が朝鮮半島の北端から南端まで繰り返し移動したことから、ある楽器にたとえて俗に何戦争というでしょう？,アコーディオン戦争,444444466
ドイツ語では「ヴァイナハテン」、イタリア語では「ナターレ」、フランス語では「ノエル」と呼ぶ行事を日本では一般に何というでしょう？,クリスマス,44444
作家・永井荷風が1917年9月16日から死の前日である1959年4月29日まで記していた、名文として評価の高い日記のタイトルは何でしょう？,断腸亭日乗,66666
日本100名城では88番目に指定されている、弥生時代の大規模な環濠集落跡である佐賀県の遺跡は何遺跡でしょう？,吉野ヶ里遺跡,664666
1964年の4月16日に亡くなった本名を国太郎という洋画家で、都市対抗野球の優勝旗「黒獅子旗」のデザインを手がけたことで知られるのは誰でしょう？,小杉放庵,6666
嵌入法と付着法の大きく2つに分けられる、漆器などの工芸品に加工した貝殻をはめ込む伝統的な技法のことを「貝殻をちりばめる」ことを意味する漢字2字の熟語で何というでしょう？,螺鈿,66
上野東照宮の『昇り龍』や日光東照宮の『眠り猫』などの建築彫刻で知られる、江戸時代初期に活躍したとされる伝説的な名工は誰でしょう？,左甚五郎,6666
この締結によりニュージーランドはイギリスの植民地となった、1840年にマオリ族とイギリス政府の間で結ばれた条約を、締結されたニュージーランドの町の名から何条約というでしょう？,ワイタンギ条約,4444466
12世紀にジャヤーヴァルマン7世により建立された、クメール語で「大きな都」という意味の名前を持つカンボジアの都市遺跡は何でしょう？,アンコール・トム,44444444
「これは、わたしが小さいときに、村の茂平というおじいさんからきいたお話です。」という書き出しで始まる、新美南吉の児童文学作品は何でしょう？,ごんぎつね,33333
ビートルズの曲のタイトルに由来する、1974年にエチオピアのアワッシュ川下流域で発見された猿人アウストラロピテクス・アファレンシスの女性の化石に付けられた名前は何でしょう？,ルーシー,4444
1924年に世界で初めて猿人「アウストラロピテクス」の化石を発見したことで知られるオーストラリアの解剖学者は誰でしょう？,レイモンド・ダート,444444444
原カナン文字を改良して紀元前11世紀頃に作られ、現在のアルファベットの起源となったとされる文字を、それを使用していた海洋交易民族の名をとって何文字というでしょう？,フェニキア文字,4444466
代表作に『システィーナの聖母』『アテナイの学堂』などの絵画がある、レオナルド・ダ・ヴィンチ、ミケランジェロとともに「ルネサンス三大巨匠」に数えられるイタリアの画家は誰でしょう？,ラファエロ・サンティ,4444444444
歴史家エドワード・ギボンが著書『ローマ帝国衰亡史』で用いた言葉で、紀元前27年のアウグストゥスによる帝政確立から五賢帝時代まで約200年続いたローマの黄金時代を指す、「ローマの平和」を意味するラテン語は何でしょう？,パクス・ロマーナ,44444444
西暦117年、メソポタミア地方を征服してローマ帝国史上最大となる領土を現出した、ローマ帝国の五賢帝の1人にも数えられる皇帝は誰でしょう？,トラヤヌス,44444
漢字では「三鞭酒」と表記する、フランスのある地域で作られるワインの一種は何でしょう？,シャンパン,44444
古くはティムール朝の首都として栄え、多くの歴史的建造物に美しい青色のタイルが使われていることから通称「青の都」とも呼ばれるウズベキスタンの都市はどこでしょう？,サマルカンド,444444
紀元前209年に中国・秦の時代に起きた世界初の農民反乱を、中心人物だった2人の農民の名前をとって何の乱というでしょう？,陳勝・呉広の乱,6646636
「王侯将相いずくんぞ種あらんや」「燕雀いずくんぞ鴻鵠の志を知らんや」といった言葉を残したことで知られる人物で、呉広とともに世界初の農民反乱を起こした秦出身の反乱指導者は誰でしょう？,陳勝,66
中国の伝奇小説『西遊記』に登場する三蔵法師のモデルとして知られる、中央アジアやインドを旅して『大唐西域記』を記した唐代の僧は誰でしょう？,玄奘,66
3代目のラームカムヘーン王の時に最盛期を迎え、1438年にアユタヤ朝に吸収された、タイ族最初といわれる王朝は何でしょう？,スコータイ朝,444446
1351年にラーマーティボーディー1世によって創始され、1767年まで存在していたタイの王朝は何でしょう？,アユタヤ朝,44446
1782年にラーマ1世によって創始された現在のタイの王朝を、ラーマ1世の改名前の名前から何王朝というでしょう？,チャクリー王朝,4444466
ギリシャ語で「形」という意味がある、キリストやキリスト教の聖人、聖書の場面、教会の出来事などを描いた絵のことを何というでしょう？,イコン,444
正式には「スルタンアフメト・ジャミィ」というオスマン帝国のアフメト1世によって建造されたトルコ・イスタンブールにあるモスクを、その美しいタイルの内装の色から別名何というでしょう？,ブルーモスク,444444
1597年にサファヴィー朝のアッバース1世が首都と定め、最盛期には「世界の半分」と称される程に発展した、現在イマーム広場などの観光地で知られるイランの都市はどこでしょう？,イスファハーン,4444444
ハンドボールで、ボールを持ったまま4歩以上歩く反則を何というでしょう？,オーバーステップ,44444444
ベジタリアンの中でも、卵や乳製品も一切口にしない「完全菜食主義者」「純菜食主義者」などと言われる人たちのことを英語で何というでしょう？,ヴィーガン,44444
通常のダーツボードで、20点エリアの反対側にあるのは何点エリアでしょう？,3点,06
新選組の前身である「壬生浪士」の初代筆頭局長を務めた水戸藩の浪士は誰でしょう？,芹沢鴨,666
ルンバにジャズの要素を取り入れた、キューバに伝わるラテン音楽といえば何でしょう？,マンボ,444
1950年代に従来のマンボに新しい要素を取り入れ誕生した、キューバを代表するラテン音楽は何でしょう？,チャチャチャ,444444
本名をフランセスク・ダシス・シャビエ・クガ・ミンガイ・デ・ブル・イ・デウロフェウという、『マイアミ・ビーチ・ルンバ』など数多くのルンバを手がけたことから「ルンバの王様」と称されたスペイン出身の作曲家は誰でしょう？,ザビア・クガート,44444444
群馬県にある上毛三山と呼ばれる3つの山とは、赤城山、榛名山と何山でしょう？,妙義山,666
その競走成績や馬名から「皇帝」とも称される、1984年に中央競馬史上初の無敗の三冠馬になった競走馬は何でしょう？,シンボリルドルフ,44444444
ヒツジやウシなどの動物が行う、一度飲み込んだ食べ物を再び口に戻して咀嚼する習性を日本語で何というでしょう？,反芻,66
牛にある4つの胃袋とは、ミノ・ハチノス・センマイとあと1つは何でしょう？,ギアラ,444
東京都と茨城県を結ぶ「つくばエクスプレス」は、つくば駅と何駅を結ぶ鉄道路線でしょう？,秋葉原駅,6666
教師が生徒に期待しないことによりその生徒の成績が悪化するなど、悪い印象が実際に悪い影響をもたらすという心理的効果のことを、ユダヤ教の伝承に登場する泥人形の名前を使った心理学用語で「何効果」というでしょう？,ゴーレム効果,444466
特撮映画などという時の「特撮」とは、何という言葉の略でしょう？,特殊撮影,6666
フィギュアスケートの6種類のジャンプの中で、1番難易度の高いジャンプはアクセルですが、2番目に難易度の高いジャンプは何でしょう？,ルッツジャンプ,4444444
-8.245+6.807×(体高)+7.073×(前足の太さ)で導かれるインド象の表面積を求める公式のことを、これを考案したインドの研究者の名をとって何関数というでしょう？,シュリクマー関数,44444466
中国の秦～前漢時代の武将である韓信を、「並ぶ者がいないほど大変に優れた者」という意味の言葉で称したことが語源とされる、麻雀で役満となる役の名前は何でしょう？,国士無双,6666
米使節マシュー・ペリーが黒船で浦賀に来航した時に持参した大統領親書を記したアメリカ大統領は誰でしょう？,ミラード・フィルモア,4444444444
1921年、東京駅で国鉄職員の中岡艮一に暗殺された、「平民宰相」と呼ばれた大正時代の内閣総理大臣は誰でしょう？,原敬,66
日本で普通自動車免許の学科試験の合格点は何点以上でしょう？,90点,006
コーヒーチェーン「サンマルクカフェ」「ドトールコーヒー」は、いずれもどこの国で創業されたチェーンでしょう？,日本,66
世界最北といわれるクレーター「ホートン・インパクト・クレーター」がある、現在世界最大の無人島となっているカナダのクイーンエリザベス諸島に属する島は何島でしょう？,デヴォン島,44446
エディンバラ・オブ・ザ・セブン・シーズが島唯一の集落である、「世界一孤立した有人島」としてギネス世界記録にも認定されているイギリス領の島は何でしょう？,トリスタン・ダ・クーニャ島,4444444444446
「トリコロール」といえばフランスの国旗ですが、「トリコローレ」といえばどこの国旗でしょう？,イタリア,4444
小説『三四郎』の作者は夏目漱石ですが、小説『姿三四郎』の作者は誰でしょう？,富田常雄,6666
松尾芭蕉の『おくのほそ道』で、「閑さや岩にしみ入る蝉の声」の句が詠まれた場所として登場する、山号を宝珠山、通称を「山寺」という山形県の寺はどこでしょう？,立石寺,666
江戸時代にあった五街道の宿場のうち、奥州街道と日光街道が分岐していた、現在の栃木県にあった宿場は何宿でしょう？,宇都宮宿,6666
比較にならない正反対の物事のたとえで、月と比べられるのはすっぽんですが、提灯と比べられるのは何でしょう？,釣鐘,66
1980年代後半にソビエト連邦のゴルバチョフ政権により進められた政治体制の改革運動のことを、「再構築」という意味のロシア語で何というでしょう？,ペレストロイカ,4444444
実際に見たことのある物事や光景を初めて見たかのように感じることを、「未視感」という意味のフランス語から何というでしょう？,ジャメヴ,4444
フルコースにおける前菜を、フランス料理ではオードブルといいますが、イタリア料理では何というでしょう？,アンティパスト,4444444
食事の時に飲む酒の総称で、食前酒をフランス語でアペリティフというのに対し、食後酒のことをフランス語で何というでしょう？,ディジェスティフ,44444444
小倉百人一首に選ばれた100人の歌人のうち、女性は何人いるでしょう？,21人,006
自動車レースなどに使用される溝の無いタイヤのことを、「すべすべの」という意味の英語を使って何タイヤというでしょう？,スリックタイヤ,4444444
東京ディズニーシーのアトラクション「海底2万マイル」で、ゲストが搭乗する小型潜水艇の名前は何号でしょう？,ネプチューン号,4444446
人間の心臓にある4つの部屋のうち、全身へ動脈血を送り出すのはどれでしょう？,左心室,666
人間の心臓にある4つの部屋のうち、肺へ向かって静脈血を送り出すのはどれでしょう？,右心室,666
人間の心臓にある4つの部屋のうち、全身を回った静脈血が戻ってくるのはどれでしょう？,右心房,666
日本にある競馬場のうち、中央競馬が行われる競馬場はいくつあるでしょう？,10場,006
心臓の左心房と左心室の間にある弁を、その形がある聖職者の身に着けるものに似ていることから日本語で何弁というでしょう？,僧帽弁,666
心臓の右心房と右心室の間にある弁を、それが前尖・中隔尖・後尖の3つからなることから日本語で何というでしょう？,三尖弁,666
日本の仏教で、浄土宗の宗祖は法然ですが、浄土真宗の宗祖は誰でしょう？,親鸞,66
日本では福井県の永平寺と神奈川県の總持寺を大本山とし、道元を開祖としている仏教の一派は何でしょう？,曹洞宗,666
元日に行われる「ニューイヤー駅伝」は何区間からなるレースでしょう？,7区,06
ディズニーアニメ『リトル・マーメイド』に登場する、黄色の体に水色の縞模様が入ったアリエルの親友の魚は誰でしょう？,フランダー,44444
野球の投球判定の1つ「ボール」とは、何という英語を略した言葉でしょう？,アンフェア・ボール,444444444
3つの点が逆三角形に配置されていると人の顔のように認識してしまうという錯覚現象を、「似姿」を意味する英語を使って何現象というでしょう？,シミュラクラ現象,44444466
日本語では「暈」という、太陽や月に薄い雲がかかった際にその周囲に光の輪が現れる大気光学現象は何でしょう？,ハロ現象,4466
第一次世界大戦でイギリス軍が塹壕で着用したことからその名が付いた、「エポレット」という肩飾りのあるベルト付きのダブルのコートを何コートというでしょう？,トレンチコート,4444444
代表作に『真実一路』『女の一生』『路傍の石』がある、大正から昭和にかけて活躍した小説家は誰でしょう？,山本有三,6666
アメリカンフットボールで、フィールド内で選手が円陣を組んで行う作戦会議を何というでしょう？,ハドル,444
アメリカンフットボールで、各ダウンの攻撃開始時にボールが置かれた位置からエンドラインと平行に引いた仮想の線を「何ライン」というでしょう？,スクリメージライン,444444444
山号を霊泉山という東京都三鷹市にある黄檗宗の寺で、境内に森鴎外や太宰治の墓があることで知られるのはどこでしょう？,禅林寺,666
「私は、その男の写真を三葉、見たことがある。」の書き出しで始まる、太宰治の有名な小説といえば何でしょう？,人間失格,6666
1951年に『真説石川五右衛門』『長恨歌』で第24回直木賞を受賞した、病没した妻をモデルにした『リツコ・その愛』や遺作の『火宅の人』などの作品で知られる小説家は誰でしょう？,檀一雄,666
1956年には『壁の花』で第35回直木賞を受賞している、同郷の作家・太宰治の命日を「桜桃忌」と名付けたことで知られる人物は誰でしょう？,今官一,666
静岡藩の初代藩主で、徳川家宗家の第16代当主となった人物は誰でしょう？,徳川家達,6666
歴代アメリカ大統領で唯一4度の大統領当選を果たしている、世界恐慌中のニューディール政策などで知られる政治家は誰でしょう？,フランクリン・ルーズベルト,4444444444444
「Light Amplification by Stimulated Emission of Radiation」の頭字語からその名が付けられた、誘導放出によって光を増幅して得られる人工的な光を何というでしょう？,レーザー,4444
幕末の人物で、海援隊を結成したのは坂本龍馬ですが、陸援隊を結成したのは誰でしょう？,中岡慎太郎,66666
アニメ『サザエさん』で、カツオやワカメが通う小学校の名前は何でしょう？,かもめ第三小学校,33366666
アニメ『それいけ！アンパンマン』に登場するキャラクター「ハンバーガーキッド」の愛馬の名前は何でしょう？,ピクルス,4444
イングランドのサッカークラブで、「ウェストハム」「トッテナム」「アーセナル」「チェルシー」がともに本拠地を置く都市はどこでしょう？,ロンドン,4444
スタジオジブリの映画『天空の城ラピュタ』に登場する、パズーたちを一味に加える空中海賊の女船長といえば誰でしょう？,ドーラ,444
生前は「アカマル」という名前だった、アニメ『妖怪ウォッチ』に登場する地縛霊となったネコの妖怪は何でしょう？,ジバニャン,44444
横浜市の港の見える丘公園内には彼の記念館が建っている、主な作品に『パリ燃ゆ』『赤穂浪士』『鞍馬天狗』シリーズがある作家は誰でしょう？,大佛次郎,6666
